name,ra,dec,dist,pmra,pmdec,rv,rcluster,n_star
NGC_6716,283.616,-19.887999999999998,711.7437722419928,-1.476,-6.013,0,0.099,0
NGC_6728,284.715,-8.953,1865.6716417910447,1.3119999999999998,-1.76,0,0.128,0
NGC_6735,285.155,-0.498,2403.846153846154,0.07200000000000001,-1.274,0,0.105,0
NGC_6755,286.942,4.224,2659.574468085106,-0.7340000000000001,-3.529,0,0.08800000000000001,0
NGC_6756,287.181,4.711,3558.718861209964,-1.584,-3.6310000000000002,0,0.027999999999999997,0
NGC_6791,290.221,37.778,5208.333333333333,-0.42100000000000004,-2.269,0,0.068,0
NGC_6793,290.817,22.159000000000002,599.1611743559017,3.795,3.5439999999999996,0,0.22699999999999998,0
NGC_6800,291.664,25.008000000000003,1049.3179433368311,0.43799999999999994,-0.8759999999999999,0,0.18,0
NGC_6802,292.651,20.262,3236.2459546925566,-2.8139999999999996,-6.438,0,0.048,0
NGC_6811,294.34,46.378,1149.4252873563219,-3.3989999999999996,-8.812000000000001,0,0.19,0
NGC_6819,295.327,40.19,2808.9887640449433,-2.9160000000000004,-3.8560000000000003,0,0.095,0
NGC_6823,295.79400000000004,23.320999999999998,2242.152466367713,-1.6969999999999998,-5.303999999999999,0,0.07400000000000001,0
NGC_6827,297.22,21.213,9708.73786407767,-2.418,-5.465,0,0.021,0
NGC_6830,297.718,23.101,2358.490566037736,-3.213,-5.766,0,0.07,0
NGC_6834,298.052,29.399,3676.4705882352937,-2.487,-5.093999999999999,0,0.05,0
NGC_6846,299.112,32.349000000000004,11235.955056179773,-2.971,-4.994,0,0.021,0
NGC_6866,300.983,44.158,1457.725947521866,-1.365,-5.742999999999999,0,0.10400000000000001,0
NGC_6871,301.548,35.765,1945.5252918287938,-3.1289999999999996,-6.437,0,0.371,0
NGC_6910,305.797,40.771,1834.8623853211009,-3.415,-5.359,0,0.08900000000000001,0
NGC_6913,305.943,38.486999999999995,1808.3182640144666,-3.409,-5.771,0,0.106,0
NGC_6939,307.91700000000003,60.653,1976.2845849802372,-1.841,-5.412999999999999,0,0.12300000000000001,0
NGC_6940,308.626,28.278000000000002,1055.9662090813092,-1.954,-9.413,0,0.25,0
NGC_6991,313.621,47.4,566.57223796034,5.593,8.509,0,0.555,0
NGC_6997,314.128,44.64,887.3114463176574,-4.275,-6.882000000000001,0,0.10099999999999999,0
NGC_7024,316.524,41.498000000000005,1223.9902080783352,0.096,-4.44,0,0.075,0
NGC_7031,316.809,50.87,1420.4545454545453,-1.242,-4.205,0,0.11800000000000001,0
NGC_7039,317.663,45.597,773.3952049497292,-0.32,-2.542,0,0.14400000000000002,0
NGC_7044,318.284,42.494,3663.003663003663,-4.976,-5.526,0,0.048,0
NGC_7058,320.448,50.821999999999996,366.3003663003663,7.432,2.889,0,0.109,0
NGC_7062,320.862,46.385,2512.562814070352,-1.9140000000000001,-4.045,0,0.048,0
NGC_7063,321.122,36.507,677.0480704129994,1.524,-2.4819999999999998,0,0.12,0
NGC_7067,321.058,48.012,6535.9477124183,-3.089,-3.2969999999999997,0,0.031,0
NGC_7082,322.186,47.103,1371.7421124828531,-0.293,-1.1059999999999999,0,0.195,0
NGC_7086,322.624,51.593,1694.9152542372883,-1.656,-1.629,0,0.12,0
NGC_7092,322.889,48.247,299.6703626011388,-7.477,-19.738,0,1.003,0
NGC_7128,325.991,53.715,3831.417624521073,-4.026,-4.111000000000001,0,0.03,0
NGC_7129,325.74,66.11399999999999,920.8103130755065,-1.7590000000000001,-3.267,0,0.042,0
NGC_7142,326.29,65.782,2551.020408163265,-2.747,-1.288,0,0.102,0
NGC_7160,328.44800000000004,62.589,952.3809523809523,-3.472,-1.3780000000000001,0,0.075,0
NGC_7209,331.224,46.508,1219.5121951219512,2.255,0.28300000000000003,0,0.304,0
NGC_7226,332.605,55.398,5405.405405405406,-1.844,-2.065,0,0.019,0
NGC_7235,333.083,57.271,3861.003861003861,-3.7569999999999997,-3.0260000000000002,0,0.07,0
NGC_7243,333.788,49.83,896.057347670251,0.433,-2.8569999999999998,0,0.255,0
NGC_7245,333.81199999999995,54.336000000000006,3663.003663003663,-3.952,-3.2489999999999997,0,0.061,0
NGC_7261,335.056,58.128,3597.122302158273,-3.932,-2.909,0,0.051,0
NGC_7281,336.259,57.869,2314.8148148148143,-2.123,-1.238,0,0.138,0
NGC_7296,337.0,52.321000000000005,2531.645569620253,-2.958,-2.7119999999999997,0,0.053,0
NGC_7380,341.81699999999995,58.125,3003.0030030030034,-2.517,-2.144,0,0.09,0
NGC_7419,343.579,60.81399999999999,3571.428571428571,-2.759,-1.601,0,0.042,0
NGC_7423,343.789,57.096000000000004,4184.100418410042,-1.247,-1.25,0,0.032,0
NGC_743,29.614,60.13,1135.073779795687,-0.03,-1.7080000000000002,0,0.12300000000000001,0
NGC_744,29.651999999999997,55.473,1371.7421124828531,-1.864,-1.79,0,0.07400000000000001,0
NGC_7510,347.767,60.57899999999999,3496.503496503496,-3.6639999999999997,-2.193,0,0.055,0
NGC_752,29.223000000000003,37.794000000000004,446.6279589102278,9.81,-11.713,0,0.485,0
NGC_7654,351.195,61.59,1677.8523489932886,-1.9380000000000002,-1.131,0,0.133,0
NGC_7762,357.472,68.035,998.003992015968,1.452,4.016,0,0.17,0
NGC_7788,359.17900000000003,61.395,3333.3333333333335,-3.112,-1.7619999999999998,0,0.045,0
NGC_7789,-0.6659999999999999,56.726000000000006,2207.505518763797,-0.922,-1.933,0,0.21100000000000002,0
NGC_7790,-0.387,61.21,3717.4721189591082,-3.2760000000000002,-1.6769999999999998,0,0.059000000000000004,0
NGC_869,34.741,57.13399999999999,2506.2656641604012,-0.6890000000000001,-1.082,0,0.136,0
NGC_884,35.584,57.148999999999994,2512.562814070352,-0.628,-1.0659999999999998,0,0.125,0
NGC_886,35.898,63.8,1048.2180293501046,3.1860000000000004,-3.97,0,0.34,0
NGC_957,38.343,57.553000000000004,2469.135802469136,-0.252,-1.073,0,0.13,0
Negueruela_1,356.849,63.218999999999994,3460.2076124567475,-2.988,-1.3430000000000002,0,0.022000000000000002,0
Patchick_3,79.12,45.583999999999996,1782.5311942959,-1.609,-1.288,0,0.061,0
Patchick_75,303.758,33.925,8849.557522123894,-2.8080000000000003,-4.421,0,0.015,0
Patchick_90,101.181,-0.532,7936.507936507936,-0.15,1.063,0,0.021,0
Patchick_94,247.39700000000002,-47.31,4807.692307692308,-2.9930000000000003,-3.697,0,0.016,0
Pfleiderer_3,346.995,60.873999999999995,13513.513513513511,-1.8259999999999998,-1.168,0,0.054000000000000006,0
Pismis_1,124.58,-37.102,6896.551724137931,-2.611,3.966,0,0.025,0
Pismis_11,138.974,-50.006,2985.0746268656717,-5.397,3.926,0,0.013999999999999999,0
Pismis_12,140.007,-45.131,2320.185614849188,-6.747999999999999,4.833,0,0.053,0
Pismis_15,143.684,-48.04,2824.858757062147,-5.3020000000000005,3.3289999999999997,0,0.038,0
Pismis_16,147.812,-53.172,2808.9887640449433,-5.794,3.471,0,0.009000000000000001,0
Pismis_17,165.377,-59.873000000000005,2732.24043715847,-6.938,2.333,0,0.05,0
Pismis_18,204.227,-62.091,3012.0481927710844,-5.6579999999999995,-2.286,0,0.048,0
Pismis_19,217.666,-60.888999999999996,3921.5686274509803,-5.46,-3.247,0,0.035,0
Pismis_2,124.477,-41.674,4524.886877828054,-4.756,5.325,0,0.026000000000000002,0
Pismis_20,228.84799999999998,-59.073,3436.4261168384874,-3.8310000000000004,-2.911,0,0.046,0
Pismis_21,229.199,-59.659,3448.2758620689656,-4.143,-3.761,0,0.04,0
Pismis_22,243.55200000000002,-51.869,9803.921568627451,-3.8819999999999997,-4.263,0,0.026000000000000002,0
Pismis_23,245.99,-48.891000000000005,6024.096385542169,-2.679,-3.2089999999999996,0,0.011000000000000001,0
Pismis_27,92.719,20.616999999999997,1984.126984126984,-0.14,-1.994,0,0.051,0
Pismis_3,127.834,-38.64,2481.389578163772,-4.809,6.645,0,0.113,0
Pismis_4,128.79,-44.407,707.2135785007072,-8.236,5.337000000000001,0,0.29100000000000004,0
Pismis_5,129.407,-39.603,974.6588693957115,-5.494,4.275,0,0.124,0
Pismis_7,130.287,-38.699,6666.666666666667,-3.312,2.793,0,0.034,0
Pismis_8,130.407,-46.272,1934.2359767891683,-5.757000000000001,4.945,0,0.034,0
Pismis_Moreno_1,334.695,63.251000000000005,951.4747859181732,-2.301,-2.251,0,0.075,0
Platais_10,205.22,-59.271,240.50024050024047,-30.590999999999998,-10.215,0,0.485,0
Platais_3,69.976,71.28,177.9359430604982,3.616,-20.930999999999997,0,1.723,0
Platais_8,136.718,-58.685,134.86176668914362,-15.595999999999998,14.474,0,2.716,0
Platais_9,139.241,-43.861999999999995,183.04960644334616,-24.705,13.333,0,1.595,0
Pozzo_1,122.374,-47.335,350.50823694356814,-6.516,9.53,0,0.625,0
RSG_1,75.508,37.475,333.22225924691764,0.77,-12.33,0,0.621,0
RSG_5,303.482,45.574,339.55857385398986,3.573,1.605,0,0.867,0
RSG_7,344.19,59.363,427.8990158322636,4.927,-1.865,0,0.826,0
RSG_8,344.983,59.371,452.4886877828054,5.343,-1.6540000000000001,0,1.015,0
Riddle_4,31.862,60.26,2949.8525073746314,-0.757,-0.451,0,0.037000000000000005,0
Roslund_2,296.26099999999997,23.976999999999997,2159.8272138228945,-1.7409999999999999,-5.115,0,0.16,0
Roslund_3,299.695,20.509,1709.4017094017095,-0.386,-5.1080000000000005,0,0.081,0
Roslund_4,301.199,29.195999999999998,2364.066193853428,-2.166,-5.0569999999999995,0,0.061,0
Roslund_5,302.64099999999996,33.751,546.1496450027307,1.9809999999999999,-1.1640000000000001,0,0.37799999999999995,0
Roslund_6,307.185,39.798,355.998576005696,5.875,2.155,0,1.004,0
Roslund_7,313.19599999999997,37.847,1282.051282051282,1.729,-0.36,0,0.46,0
Ruprecht_1,99.084,-14.157,1584.7860538827258,-0.316,-0.9,0,0.126,0
Ruprecht_10,106.626,-20.125,2298.8505747126437,-0.8490000000000001,0.564,0,0.047,0
Ruprecht_100,181.52,-62.623999999999995,3952.5691699604745,-8.255,0.898,0,0.047,0
Ruprecht_101,182.398,-62.995,3676.4705882352937,-9.521,0.479,0,0.083,0
Ruprecht_102,183.393,-62.718999999999994,3278.688524590164,-4.109,0.293,0,0.032,0
Ruprecht_105,188.69400000000002,-61.592,2173.913043478261,-5.986000000000001,-0.001,0,0.106,0
Ruprecht_107,199.937,-64.944,4219.409282700422,-5.845,-1.6219999999999999,0,0.033,0
Ruprecht_108,203.002,-58.50899999999999,1023.5414534288639,-9.025,-2.323,0,0.106,0
Ruprecht_111,219.01,-59.975,1501.5015015015017,-7.2139999999999995,-6.1129999999999995,0,0.08900000000000001,0
Ruprecht_112,224.25599999999997,-62.56,3105.590062111801,-4.421,-4.23,0,0.113,0
Ruprecht_115,243.215,-52.393,2732.24043715847,-4.333,-4.546,0,0.052000000000000005,0
Ruprecht_117,245.888,-51.879,3623.188405797101,-0.474,-2.234,0,0.055999999999999994,0
Ruprecht_119,247.03900000000002,-51.5,2309.4688221709007,-1.3,-3.4130000000000003,0,0.094,0
Ruprecht_121,250.43599999999998,-46.159,2164.5021645021643,-1.073,-2.569,0,0.10099999999999999,0
Ruprecht_126,263.783,-34.306,4098.360655737705,-0.457,-3.295,0,0.051,0
Ruprecht_127,264.462,-36.309,2597.402597402597,-0.297,-2.266,0,0.061,0
Ruprecht_128,266.063,-34.879,2008.0321285140562,1.889,-1.262,0,0.057,0
Ruprecht_130,266.9,-30.098000000000003,2570.694087403599,0.47700000000000004,-1.795,0,0.037000000000000005,0
Ruprecht_134,268.184,-29.537,2557.544757033248,-1.653,-2.432,0,0.055,0
Ruprecht_135,269.51099999999997,-11.645999999999999,1109.8779134295228,1.42,-1.415,0,0.07200000000000001,0
Ruprecht_138,269.98400000000004,-24.665,2710.027100271003,0.248,-1.147,0,0.057,0
Ruprecht_143,278.17400000000004,-12.148,3095.9752321981427,0.722,-1.0859999999999999,0,0.045,0
Ruprecht_144,278.437,-11.425,1801.8018018018017,0.142,-0.8759999999999999,0,0.15,0
Ruprecht_145,282.63599999999997,-18.27,605.6935190793458,8.329,-4.08,0,0.33,0
Ruprecht_147,289.087,-16.333,307.6923076923077,-0.9390000000000001,-26.576,0,0.652,0
Ruprecht_148,71.638,44.711000000000006,3846.153846153846,-0.153,-1.0759999999999998,0,0.043,0
Ruprecht_151,115.315,-16.279,1153.4025374855826,-4.272,3.242,0,0.113,0
Ruprecht_16,110.79799999999999,-19.48,3289.4736842105262,-2.174,2.501,0,0.071,0
Ruprecht_161,152.4,-61.25899999999999,920.8103130755065,-10.390999999999998,3.742,0,0.377,0
Ruprecht_164,172.61599999999999,-60.751999999999995,5154.639175257733,-6.83,1.321,0,0.044000000000000004,0
Ruprecht_167,215.15,-58.858000000000004,1631.3213703099511,-8.205,-4.838,0,0.179,0
Ruprecht_170,276.335,-9.995,2159.8272138228945,0.452,-0.132,0,0.071,0
Ruprecht_171,278.012,-16.062,1612.9032258064517,7.6770000000000005,1.091,0,0.113,0
Ruprecht_172,302.888,35.603,3861.003861003861,-2.0340000000000003,-3.668,0,0.040999999999999995,0
Ruprecht_174,310.856,37.031,2512.562814070352,-3.154,-4.675,0,0.066,0
Ruprecht_176,243.676,-51.332,2985.0746268656717,-2.6439999999999997,-2.984,0,0.039,0
Ruprecht_18,111.16,-26.213,2747.252747252747,-0.48700000000000004,1.127,0,0.085,0
Ruprecht_19,111.48,-21.844,1472.7540500736377,-2.605,3.841,0,0.134,0
Ruprecht_23,112.665,-23.383000000000003,2932.551319648094,-2.0780000000000003,1.56,0,0.086,0
Ruprecht_24,112.964,-12.785,2070.393374741201,-0.7809999999999999,0.462,0,0.051,0
Ruprecht_25,114.19200000000001,-23.386999999999997,8130.081300813007,-1.101,1.993,0,0.015,0
Ruprecht_26,114.271,-15.587,1083.4236186348862,-3.2,0.071,0,0.187,0
Ruprecht_27,114.42299999999999,-26.516,2132.1961620469083,-1.23,0.428,0,0.084,0
Ruprecht_28,114.9,-30.933000000000003,5050.50505050505,-2.5669999999999997,3.8539999999999996,0,0.048,0
Ruprecht_29,115.279,-24.377,2272.7272727272725,-2.138,1.617,0,0.059000000000000004,0
Ruprecht_32,116.3,-25.539,5524.861878453038,-2.024,3.0810000000000004,0,0.043,0
Ruprecht_33,116.445,-21.915,2398.081534772182,-1.3840000000000001,0.057999999999999996,0,0.085,0
Ruprecht_34,116.478,-20.386,2801.1204481792715,-2.129,1.044,0,0.068,0
Ruprecht_35,116.54799999999999,-31.278000000000002,4115.22633744856,-2.256,3.136,0,0.038,0
Ruprecht_36,117.096,-26.287,2941.176470588235,-2.7680000000000002,0.903,0,0.045,0
Ruprecht_37,117.45200000000001,-17.249000000000002,5128.205128205128,-1.7,2.417,0,0.026000000000000002,0
Ruprecht_4,102.24799999999999,-10.524000000000001,4672.897196261682,-0.19699999999999998,0.096,0,0.037000000000000005,0
Ruprecht_41,118.443,-26.991999999999997,5128.205128205128,-2.593,3.554,0,0.064,0
Ruprecht_42,119.40700000000001,-25.92,8264.462809917355,-1.911,2.191,0,0.03,0
Ruprecht_43,119.697,-28.805,9523.809523809525,-2.23,3.0410000000000004,0,0.032,0
Ruprecht_44,119.708,-28.558000000000003,6578.9473684210525,-2.381,2.935,0,0.038,0
Ruprecht_45,119.89399999999999,-16.292,5208.333333333333,-2.7119999999999997,2.8169999999999997,0,0.071,0
Ruprecht_47,120.57,-31.074,4273.504273504273,-2.5,2.727,0,0.042,0
Ruprecht_48,120.681,-32.045,4255.319148936171,-2.517,2.827,0,0.023,0
Ruprecht_50,120.87200000000001,-30.873,2415.458937198068,-1.726,2.352,0,0.038,0
Ruprecht_54,122.844,-31.947,5181.347150259067,-2.66,3.1239999999999997,0,0.036000000000000004,0
Ruprecht_58,123.71,-31.938000000000002,3759.398496240601,-2.68,1.3880000000000001,0,0.046,0
Ruprecht_60,126.105,-47.207,5376.344086021505,-3.7880000000000003,5.401,0,0.04,0
Ruprecht_61,126.32700000000001,-34.135,3690.0369003690034,-2.556,3.866,0,0.03,0
Ruprecht_63,128.16899999999998,-48.303999999999995,4629.629629629629,-2.541,3.2289999999999996,0,0.063,0
Ruprecht_65,129.838,-44.041000000000004,2427.1844660194174,-4.746,4.245,0,0.09,0
Ruprecht_66,130.142,-38.071,4504.504504504504,-3.115,3.085,0,0.040999999999999995,0
Ruprecht_67,130.464,-43.363,1602.5641025641025,-4.42,3.6460000000000004,0,0.057999999999999996,0
Ruprecht_68,131.14700000000002,-35.9,3322.2591362126245,-2.6189999999999998,5.61,0,0.07400000000000001,0
Ruprecht_71,132.316,-46.875,2057.61316872428,-5.22,4.6419999999999995,0,0.059000000000000004,0
Ruprecht_75,140.486,-56.31399999999999,4950.495049504951,-6.117999999999999,4.995,0,0.022000000000000002,0
Ruprecht_76,141.077,-51.651,2145.9227467811156,-6.571000000000001,3.6010000000000004,0,0.057,0
Ruprecht_77,141.821,-55.119,4132.231404958678,-6.2860000000000005,4.84,0,0.045,0
Ruprecht_78,142.282,-53.696000000000005,10309.278350515466,-3.892,3.252,0,0.036000000000000004,0
Ruprecht_79,145.259,-53.846000000000004,4524.886877828054,-4.631,2.995,0,0.052000000000000005,0
Ruprecht_8,105.42399999999999,-13.539000000000001,2252.252252252252,-1.02,-1.4240000000000002,0,0.147,0
Ruprecht_82,146.421,-54.004,2325.5813953488373,-6.443,4.348,0,0.063,0
Ruprecht_83,147.30700000000002,-54.611000000000004,4608.294930875576,-4.638999999999999,2.897,0,0.03,0
Ruprecht_84,147.281,-65.259,2036.6598778004075,-6.962999999999999,3.997,0,0.06,0
Ruprecht_85,150.36,-55.108999999999995,5917.15976331361,-4.4430000000000005,3.241,0,0.034,0
Ruprecht_91,161.964,-57.483000000000004,1078.7486515641856,-11.179,2.421,0,0.23,0
Ruprecht_93,166.037,-61.372,2293.5779816513764,-6.4110000000000005,3.1039999999999996,0,0.07400000000000001,0
Ruprecht_94,172.77200000000002,-63.426,2710.027100271003,-6.377999999999999,0.769,0,0.213,0
Ruprecht_96,177.67,-62.14,3703.7037037037035,-5.4910000000000005,0.8059999999999999,0,0.049,0
Ruprecht_97,179.36900000000003,-62.708,5025.125628140704,-6.486000000000001,0.435,0,0.03,0
Ruprecht_98,179.715,-64.581,489.2367906066536,-4.114,-8.632,0,0.835,0
SAI_108,144.72899999999998,-52.946999999999996,3875.968992248062,-4.931,3.681,0,0.049,0
SAI_109,145.90200000000002,-50.797,10526.315789473683,-4.378,3.825,0,0.044000000000000004,0
SAI_113,155.685,-59.51,5586.59217877095,-5.76,2.975,0,0.031,0
SAI_116,177.324,-62.226000000000006,4854.368932038835,-7.729,1.339,0,0.048,0
SAI_118,205.81099999999998,-63.146,1945.5252918287938,-4.401,-2.335,0,0.08800000000000001,0
SAI_132,299.248,31.609,3610.108303249098,-2.378,-4.135,0,0.07,0
SAI_14,21.504,62.623999999999995,4347.826086956522,-1.886,-1.058,0,0.036000000000000004,0
SAI_149,354.506,60.541000000000004,3289.4736842105262,-3.9010000000000002,-1.633,0,0.043,0
SAI_16,31.366,62.265,6369.426751592357,-0.725,-0.305,0,0.06,0
SAI_17,35.218,59.188,6756.756756756756,-0.12300000000000001,-0.682,0,0.026000000000000002,0
SAI_24,44.816,60.566,2242.152466367713,-0.201,0.114,0,0.111,0
SAI_25,45.108999999999995,57.306999999999995,2688.1720430107525,0.608,-1.205,0,0.115,0
SAI_4,5.895,62.711999999999996,3184.7133757961783,-3.095,-0.551,0,0.049,0
SAI_47,81.0,42.315,5319.148936170212,0.092,-0.335,0,0.021,0
SAI_72,103.973,0.23199999999999998,4132.231404958678,-0.325,0.065,0,0.035,0
SAI_81,118.036,-28.12,4761.904761904762,-2.003,2.944,0,0.055999999999999994,0
SAI_86,122.055,-36.606,4566.210045662101,-3.111,2.931,0,0.038,0
SAI_91,129.243,-50.045,3984.06374501992,-4.085,4.229,0,0.049,0
SAI_94,131.171,-46.292,4901.9607843137255,-4.254,4.479,0,0.045,0
Saurer_2,126.366,-39.64,9174.311926605506,-2.969,4.567,0,0.026000000000000002,0
Schuster_1,151.159,-55.857,7194.244604316546,-5.102,3.7680000000000002,0,0.024,0
Sher_1,165.262,-60.233000000000004,9090.90909090909,-5.412000000000001,2.408,0,0.013000000000000001,0
Shorlin_1,166.44299999999998,-61.231,12048.192771084337,-5.869,2.189,0,0.013999999999999999,0
Sigma_Ori,84.71600000000001,-2.582,398.5651654045437,1.577,-0.512,0,0.175,0
Skiff_J0058+68.4,14.604000000000001,68.458,3134.796238244514,-2.063,0.366,0,0.172,0
Skiff_J0458+43.0,74.547,43.036,2617.801047120419,0.595,-1.109,0,0.067,0
Skiff_J0507+30.8,76.78,30.846,5847.953216374269,0.777,-0.6920000000000001,0,0.075,0
Skiff_J0614+12.9,93.691,12.87,4016.0642570281125,0.915,-1.956,0,0.026000000000000002,0
Skiff_J0619+18.5,94.829,18.546,1552.7950310559006,-0.529,-1.284,0,0.157,0
Skiff_J1942+38.6,295.611,38.645,2688.1720430107525,-3.1310000000000002,-5.898,0,0.043,0
Skiff_J2330+60.2,352.55300000000005,60.257,3597.122302158273,-3.484,-1.879,0,0.021,0
Stephenson_1,283.568,36.899,359.84166966534724,1.11,-3.01,0,0.249,0
Stock_1,294.14599999999996,25.163,408.6636697997548,6.034,0.302,0,0.742,0
Stock_10,84.80799999999999,37.85,362.4501631025734,-3.114,-0.46399999999999997,0,0.541,0
Stock_12,353.923,52.685,442.282176028306,8.527000000000001,-1.8459999999999999,0,0.40299999999999997,0
Stock_14,175.925,-62.537,2597.402597402597,-6.388,0.7140000000000001,0,0.081,0
Stock_16,199.86,-62.622,4504.504504504504,-6.574,-0.991,0,0.055999999999999994,0
Stock_17,355.949,62.161,3236.2459546925566,-3.6910000000000003,-1.525,0,0.016,0
Stock_18,0.39899999999999997,64.625,3401.360544217687,-2.6919999999999997,-0.5870000000000001,0,0.057,0
Stock_2,33.856,59.522,378.6444528587656,15.966,-13.627,0,1.03,0
Stock_20,6.318,62.623999999999995,2923.9766081871344,-3.237,-1.124,0,0.046,0
Stock_21,7.59,57.922,1960.7843137254902,-2.161,-1.787,0,0.052000000000000005,0
Stock_23,49.075,60.376999999999995,619.962802231866,-4.261,-0.865,0,0.754,0
Stock_24,9.945,61.967,3067.484662576687,-1.395,0.037000000000000005,0,0.053,0
Stock_4,28.039,57.055,1371.7421124828531,-1.115,0.341,0,0.163,0
Stock_5,31.119,64.365,987.1668311944719,-0.7290000000000001,-2.069,0,0.193,0
Stock_7,37.431,60.626999999999995,693.9625260235948,-3.4960000000000004,0.484,0,0.27899999999999997,0
Stock_8,81.956,34.452,2242.152466367713,0.094,-2.249,0,0.153,0
Teutsch_1,84.87100000000001,33.347,4484.304932735426,0.653,-0.767,0,0.011000000000000001,0
Teutsch_10,86.096,28.828000000000003,3134.796238244514,0.8340000000000001,-1.892,0,0.044000000000000004,0
Teutsch_103,142.145,-46.607,2808.9887640449433,-5.055,3.342,0,0.032,0
Teutsch_106,164.83599999999998,-59.556999999999995,10000.0,-5.909,2.115,0,0.038,0
Teutsch_11,96.352,13.878,5681.818181818181,0.382,-0.619,0,0.028999999999999998,0
Teutsch_12,96.428,13.610999999999999,4273.504273504273,-0.7040000000000001,-0.98,0,0.047,0
Teutsch_125,333.316,58.93899999999999,2132.1961620469083,-3.867,-2.78,0,0.065,0
Teutsch_126,333.455,55.711999999999996,2288.3295194508005,-1.82,-2.23,0,0.09300000000000001,0
Teutsch_127,334.74699999999996,56.121,4132.231404958678,-3.344,-2.417,0,0.03,0
Teutsch_13,100.984,1.4040000000000001,6451.612903225807,-0.09699999999999999,0.518,0,0.055,0
Teutsch_143a,167.141,-60.74100000000001,4566.210045662101,-5.602,2.283,0,0.033,0
Teutsch_144,320.438,50.595,2840.9090909090905,-1.89,-3.1289999999999996,0,0.106,0
Teutsch_145,280.617,-5.249,3787.8787878787875,-1.635,-3.4360000000000004,0,0.019,0
Teutsch_14a,270.873,-22.12,2915.451895043732,-0.369,-1.611,0,0.045,0
Teutsch_156,315.95,47.215,5882.35294117647,-3.432,-3.826,0,0.039,0
Teutsch_2,85.34200000000001,39.236999999999995,5988.023952095809,0.5329999999999999,-1.3659999999999999,0,0.05,0
Teutsch_22,315.428,44.114,5319.148936170212,-3.5189999999999997,-4.84,0,0.027000000000000003,0
Teutsch_23,356.976,62.996,3448.2758620689656,-2.986,-1.3869999999999998,0,0.048,0
Teutsch_27,294.343,18.7,4081.6326530612246,-2.924,-6.308,0,0.009000000000000001,0
Teutsch_28,307.059,35.103,4132.231404958678,-2.076,-3.9360000000000004,0,0.057999999999999996,0
Teutsch_30,306.92900000000003,36.074,1855.2875695732837,-3.18,-5.692,0,0.026000000000000002,0
Teutsch_31,163.209,-59.463,6896.551724137931,-6.155,2.451,0,0.02,0
Teutsch_35,294.091,35.742,498.25610363726963,-0.6829999999999999,-2.439,0,0.414,0
Teutsch_38,131.523,-38.025,665.7789613848204,-8.636000000000001,3.6689999999999996,0,0.615,0
Teutsch_42,292.55400000000003,18.535,5494.505494505494,-3.116,-5.83,0,0.005,0
Teutsch_44,155.347,-54.45,10000.0,-4.613,2.239,0,0.024,0
Teutsch_49,109.596,-17.585,2857.1428571428573,-0.34700000000000003,0.10400000000000001,0,0.077,0
Teutsch_50,121.787,-36.056999999999995,4366.812227074236,-2.8989999999999996,2.327,0,0.023,0
Teutsch_51,88.463,26.834,4629.629629629629,0.545,-0.345,0,0.034,0
Teutsch_52,82.575,38.244,6329.113924050633,0.059000000000000004,-0.136,0,0.063,0
Teutsch_54,341.858,59.781000000000006,4716.981132075472,-2.878,-1.7619999999999998,0,0.027000000000000003,0
Teutsch_61,113.661,-19.793,3225.8064516129034,-2.2769999999999997,3.145,0,0.027999999999999997,0
Teutsch_66,143.368,-52.381,5235.602094240838,-4.152,3.1839999999999997,0,0.02,0
Teutsch_7,296.928,24.273000000000003,5235.602094240838,-2.944,-4.936,0,0.042,0
Teutsch_74,326.422,58.097,4587.155963302753,-3.2439999999999998,-3.0639999999999996,0,0.04,0
Teutsch_8,300.598,35.31,2032.5203252032518,-3.4960000000000004,-6.704,0,0.006,0
Teutsch_80,223.361,-60.478,2865.329512893983,-5.553,-3.5810000000000004,0,0.039,0
Teutsch_84,256.09,-42.07,2463.054187192118,-1.7380000000000002,-1.109,0,0.035,0
Teutsch_85,258.309,-39.718,7142.857142857142,-1.864,-3.123,0,0.038,0
Toepler_1,300.318,33.615,3968.253968253968,-2.349,-5.081,0,0.016,0
Tombaugh_1,105.126,-20.569000000000003,2695.4177897574123,-2.5639999999999996,3.833,0,0.051,0
Tombaugh_2,105.773,-20.82,12658.227848101265,-0.46399999999999997,1.349,0,0.027999999999999997,0
Tombaugh_4,37.305,61.787,3636.363636363636,-1.057,-0.163,0,0.055,0
Tombaugh_5,56.983999999999995,59.07,1782.5311942959,0.515,-2.388,0,0.17,0
Trumpler_1,23.915,61.283,2873.5632183908046,-1.598,-0.541,0,0.031,0
Trumpler_10,131.94299999999998,-42.566,437.25404459991256,-12.532,6.527,0,0.89,0
Trumpler_11,151.248,-61.619,4032.2580645161293,-7.057,3.3139999999999996,0,0.057,0
Trumpler_12,151.621,-60.29,3952.5691699604745,-6.912999999999999,4.463,0,0.049,0
Trumpler_13,155.952,-60.141999999999996,5291.005291005292,-6.742999999999999,4.122,0,0.045,0
Trumpler_14,160.986,-59.553000000000004,2597.402597402597,-6.54,2.076,0,0.044000000000000004,0
Trumpler_15,161.17700000000002,-59.369,2512.562814070352,-6.209,2.016,0,0.039,0
Trumpler_16,161.253,-59.7,2570.694087403599,-6.864,2.509,0,0.061,0
